Time (ms),Stage,PosX (m),PosY (m),PosZ (m),VeloX (m/s),VeloY (m/s),VeloZ (m/s),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),Bar Altitude,Bar Pressure,Bar Temperature,GPS Longitude,GPS Latitude,GPS Altitude,GPS PosX,GPS PosY,GPS PosZ,GPS Heading Angle,GPS Satellites,IMU AccelX,IMU AccelY,IMU AccelZ,IMU AngVeloX,IMU AngVeloY,IMU AngVeloZ,IMU MagX,IMU MagY,IMU MagZ,IMU OrientationW,IMU OrientationX,IMU OrientationY,IMU OrientationZ,IMU Roll,IMU Pitch,IMU Yaw,PWM,Target Lat,Target Long,Goal Angle,BNO Calibration Sys,BNO Calibration Accel,BNO Calibration Gryo,BNO Calibration Mag
13.43,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.34,100397.68,24.46,0.00,0.00,0.00,,,0.00,0.00,0,1.29,0.38,9.02,3.06,-81.00,-19.94,-18.06,-52.88,17.69,0.21,0.12,-0.73,-0.64,96.03,-8.97,-153.67,190.00,0.00,0.00,0.00,2,0,3,2
13.44,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.34,100397.68,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.99,0.22,9.04,-8.62,-77.38,-4.00,-18.06,-52.88,17.69,0.20,0.11,-0.73,-0.64,96.06,-8.86,-154.43,190.00,0.00,0.00,0.00,2,0,3,2
13.45,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.34,100397.68,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.56,0.01,9.63,-13.44,-74.81,1.62,-18.06,-52.88,17.69,0.20,0.11,-0.73,-0.64,96.05,-8.80,-155.15,190.00,0.00,0.00,0.00,2,0,3,2
13.46,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.34,100397.68,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.34,-0.10,9.95,-18.69,-71.56,5.62,-15.50,-52.56,21.19,0.19,0.10,-0.74,-0.64,95.97,-8.77,-156.13,190.00,0.00,0.00,0.00,2,0,3,2
13.48,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.36,100397.91,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.15,-0.16,10.29,-24.06,-67.31,7.94,-15.50,-52.56,21.19,0.19,0.09,-0.73,-0.65,95.65,-8.81,-157.42,190.00,0.00,0.00,0.00,2,0,3,2
13.49,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.36,100397.91,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.53,-0.07,10.44,-35.50,-57.12,7.44,-15.50,-52.56,21.19,0.18,0.09,-0.73,-0.65,95.39,-8.83,-157.98,190.00,0.00,0.00,0.00,2,0,3,2
13.50,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.36,100397.91,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.62,-0.10,10.15,-39.69,-51.62,4.12,-15.50,-52.56,21.19,0.18,0.09,-0.73,-0.65,95.08,-8.82,-158.48,190.00,0.00,0.00,0.00,2,0,3,2
13.51,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.36,100397.91,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.70,-0.09,9.84,-42.62,-45.69,-0.19,-14.75,-52.88,19.56,0.18,0.08,-0.73,-0.65,94.73,-8.79,-158.93,190.00,0.00,0.00,0.00,2,0,3,2
13.53,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.36,100397.91,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.59,-0.05,9.80,-45.44,-34.69,-11.00,-14.75,-52.88,19.56,0.17,0.08,-0.73,-0.66,93.97,-8.57,-159.65,190.00,0.00,0.00,0.00,2,0,3,2
13.54,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.41,100398.52,24.46,0.00,0.00,0.00,,,0.00,0.00,0,-0.25,-0.01,10.26,-47.38,-28.56,-14.75,-14.75,-52.88,19.56,0.17,0.08,-0.72,-0.66,93.56,-8.40,-159.92,190.00,0.00,0.00,0.00,2,0,3,2
13.55,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.41,100398.52,24.46,0.00,0.00,0.00,,,0.00,0.00,0,-0.10,0.07,10.31,-50.12,-21.50,-16.62,-14.75,-52.88,19.56,0.17,0.08,-0.72,-0.67,93.10,-8.23,-160.12,190.00,0.00,0.00,0.00,2,0,3,2
13.57,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.41,100398.52,24.46,0.00,0.00,0.00,,,0.00,0.00,0,-0.32,0.35,10.22,-52.62,-14.06,-16.31,-14.00,-52.88,18.38,0.17,0.08,-0.72,-0.67,92.61,-8.07,-160.25,190.00,0.00,0.00,0.00,2,0,3,2
13.58,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.41,100398.52,24.46,0.00,0.00,0.00,,,0.00,0.00,0,-0.43,0.64,10.13,-52.75,0.00,-15.62,-14.00,-52.88,18.38,0.17,0.08,-0.71,-0.68,91.58,-7.77,-160.30,190.00,0.00,0.00,0.00,2,0,3,2
13.59,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.41,100398.52,24.46,0.00,0.00,0.00,,,0.00,0.00,0,-0.58,1.05,9.90,-47.94,5.06,-16.44,-14.00,-52.88,18.38,0.17,0.08,-0.71,-0.68,91.11,-7.61,-160.25,190.00,0.00,0.00,0.00,2,0,3,2
13.61,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.55,100400.16,24.46,0.00,0.00,0.00,,,0.00,0.00,0,-0.53,0.96,9.94,-40.94,9.62,-17.75,-14.00,-52.88,18.38,0.17,0.08,-0.71,-0.68,90.70,-7.44,-160.15,190.00,0.00,0.00,0.00,2,0,3,2
13.62,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.55,100400.16,24.46,0.00,0.00,0.00,,,0.00,0.00,0,-0.37,0.75,9.75,-33.31,14.38,-18.75,-12.88,-54.38,16.88,0.17,0.08,-0.70,-0.69,90.07,-7.08,-159.82,190.00,0.00,0.00,0.00,2,0,3,2
13.63,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.55,100400.16,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.59,-0.02,8.55,-23.88,23.94,-17.56,-12.88,-54.38,16.88,0.17,0.08,-0.70,-0.69,89.82,-6.91,-159.59,190.00,0.00,0.00,0.00,2,0,3,2
13.64,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.55,100400.16,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.72,-0.12,8.19,-24.31,29.00,-13.62,-12.88,-54.38,16.88,0.17,0.09,-0.70,-0.69,89.54,-6.77,-159.31,190.00,0.00,0.00,0.00,2,0,3,2
13.66,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.55,100400.16,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.75,-0.14,7.93,-27.31,34.00,-7.69,-12.88,-54.38,16.88,0.17,0.09,-0.69,-0.69,88.89,-6.68,-158.66,190.00,0.00,0.00,0.00,2,0,3,2
13.67,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.42,100398.56,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.81,-0.17,7.86,-35.69,43.31,6.25,-12.19,-55.88,16.06,0.18,0.09,-0.69,-0.69,88.50,-6.73,-158.24,190.00,0.00,0.00,0.00,2,0,3,2
13.68,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.42,100398.56,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.41,-0.24,8.17,-39.88,47.81,12.75,-12.19,-55.88,16.06,0.18,0.09,-0.69,-0.70,88.06,-6.84,-157.77,190.00,0.00,0.00,0.00,2,0,3,2
13.69,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.42,100398.56,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.30,-0.36,8.31,-43.94,51.94,17.94,-12.19,-55.88,16.06,0.18,0.09,-0.69,-0.70,87.57,-7.00,-157.25,190.00,0.00,0.00,0.00,2,0,3,2
13.71,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.42,100398.56,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.30,-0.56,8.36,-48.06,55.75,21.88,-11.50,-56.25,13.38,0.19,0.10,-0.68,-0.70,86.45,-7.39,-156.17,178.92,0.00,0.00,0.00,2,0,3,2
13.72,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.42,100398.56,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.22,-0.57,8.24,-58.56,63.94,28.44,-11.50,-56.25,13.38,0.20,0.10,-0.67,-0.70,85.80,-7.63,-155.52,167.91,0.00,0.00,0.00,2,0,3,2
13.73,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.23,100396.39,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.27,-0.73,8.22,-64.75,68.19,30.81,-11.50,-56.25,13.38,0.21,0.10,-0.67,-0.71,85.08,-7.87,-154.83,181.63,0.00,0.00,0.00,2,0,3,2
13.75,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.23,100396.39,24.46,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.63,8.31,-77.44,77.56,34.69,-11.50,-56.25,13.38,0.22,0.10,-0.66,-0.71,83.42,-8.38,-153.30,160.71,0.00,0.00,0.00,2,0,3,2
13.76,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.23,100396.39,24.46,0.00,0.00,0.00,,,0.00,0.00,0,-0.15,-0.56,8.48,-83.06,82.19,35.94,-14.38,-58.06,9.50,0.23,0.10,-0.65,-0.72,82.50,-8.62,-152.36,135.91,0.00,0.00,0.00,2,0,3,2
13.77,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.23,100396.39,24.46,0.00,0.00,0.00,,,0.00,0.00,0,-0.47,-0.46,9.12,-87.81,87.00,36.25,-14.38,-58.06,9.50,0.23,0.10,-0.65,-0.72,81.51,-8.86,-151.47,190.00,0.00,0.00,0.00,2,0,3,2
13.85,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.13,100395.21,24.46,0.00,0.00,0.00,,,0.00,0.00,0,-1.69,1.17,9.98,-68.00,105.94,17.25,-17.25,-57.88,6.75,0.30,0.13,-0.59,-0.74,73.45,-9.12,-143.09,-50.33,0.00,0.00,0.00,2,0,3,2
13.87,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.41,100398.46,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-1.68,1.32,10.16,-56.75,103.69,13.75,-19.19,-57.75,-0.50,0.31,0.13,-0.58,-0.74,72.75,-8.96,-141.83,-49.08,0.00,0.00,0.00,2,0,3,2
13.88,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.41,100398.46,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-1.54,2.06,10.42,-27.31,93.88,9.75,-19.19,-57.75,-0.50,0.32,0.14,-0.57,-0.74,71.78,-8.58,-139.96,-19.64,0.00,0.00,0.00,2,0,3,2
13.90,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.41,100398.46,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-1.25,1.92,9.79,-11.12,85.50,9.81,-19.19,-57.75,-0.50,0.32,0.15,-0.57,-0.74,71.55,-8.41,-139.14,38.51,0.00,0.00,0.00,2,0,3,2
13.91,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.41,100398.46,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.77,1.62,8.02,19.25,61.44,15.56,-19.19,-57.50,-7.88,0.33,0.16,-0.57,-0.74,71.59,-8.25,-137.79,2.20,0.00,0.00,0.00,2,0,3,2
13.93,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.32,100397.39,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.84,1.40,7.82,31.88,48.44,20.00,-19.19,-57.50,-7.88,0.34,0.16,-0.57,-0.73,72.19,-8.40,-136.86,68.40,0.00,0.00,0.00,2,0,3,3
13.94,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.32,100397.39,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.95,0.91,8.00,53.50,26.56,28.50,-19.19,-57.50,-7.88,0.34,0.16,-0.57,-0.73,72.65,-8.58,-136.53,60.96,0.00,0.00,0.00,2,0,3,3
13.95,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.32,100397.39,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-1.02,0.60,8.70,62.75,19.31,31.00,-19.19,-57.50,-7.88,0.34,0.16,-0.57,-0.73,73.23,-8.82,-136.26,72.89,0.00,0.00,0.00,2,0,3,3
13.97,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.32,100397.39,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.96,0.39,8.73,78.62,8.94,34.12,-17.38,-57.75,-2.56,0.34,0.17,-0.58,-0.72,73.96,-9.11,-136.08,84.10,0.00,0.00,0.00,2,0,3,3
13.98,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.32,100397.39,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.82,0.22,8.98,78.62,8.94,34.12,-17.38,-57.75,-2.56,0.34,0.17,-0.59,-0.71,75.48,-9.72,-135.76,128.41,0.00,0.00,0.00,2,0,3,3
13.99,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.20,100395.97,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.16,-0.33,9.58,90.44,2.81,38.56,-17.38,-57.75,-2.56,0.35,0.17,-0.60,-0.70,76.34,-10.08,-135.64,130.87,0.00,0.00,0.00,2,0,3,3
14.01,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.20,100395.97,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.00,-0.24,9.50,90.75,2.12,42.00,-17.38,-57.75,-2.56,0.35,0.17,-0.60,-0.70,77.20,-10.47,-135.53,137.40,0.00,0.00,0.00,2,0,3,3
14.02,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.20,100395.97,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.13,-0.47,9.25,88.69,2.50,45.75,-22.19,-57.88,0.00,0.35,0.17,-0.61,-0.69,78.04,-10.89,-135.40,147.42,0.00,0.00,0.00,2,0,3,3
14.03,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.20,100395.97,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.02,-1.24,9.25,79.12,12.81,49.31,-22.19,-57.88,0.00,0.35,0.17,-0.62,-0.68,79.55,-11.78,-135.03,157.17,0.00,0.00,0.00,2,0,3,3
14.04,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.20,100395.97,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.10,-1.72,9.50,72.06,22.31,48.12,-22.19,-57.88,0.00,0.36,0.17,-0.62,-0.68,80.18,-12.20,-134.73,156.19,0.00,0.00,0.00,2,0,3,3
14.06,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.25,100396.56,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.23,-2.10,8.89,63.69,33.56,45.31,-22.19,-57.88,0.00,0.36,0.17,-0.63,-0.67,80.71,-12.59,-134.33,152.03,0.00,0.00,0.00,2,0,3,3
14.07,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.25,100396.56,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.31,-2.19,8.59,55.19,46.25,40.81,-22.75,-55.88,1.75,0.36,0.17,-0.63,-0.67,81.13,-12.90,-133.82,148.95,0.00,0.00,0.00,2,0,3,3
14.08,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.25,100396.56,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.37,-2.27,8.40,37.44,74.19,27.69,-22.75,-55.88,1.75,0.37,0.18,-0.63,-0.66,81.62,-13.31,-132.40,134.73,0.00,0.00,0.00,2,0,3,3
14.10,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.25,100396.56,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.43,-2.51,9.44,28.88,89.69,19.88,-22.75,-55.88,1.75,0.38,0.19,-0.63,-0.65,81.69,-13.38,-131.49,122.00,0.00,0.00,0.00,2,0,3,3
14.11,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.25,100396.56,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.26,-2.55,10.48,19.12,106.44,12.00,-22.75,-55.88,1.75,0.38,0.19,-0.63,-0.65,81.63,-13.34,-130.42,112.17,0.00,0.00,0.00,2,0,3,3
14.12,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.35,100396.56,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.05,-2.62,11.44,8.62,123.50,4.81,-26.88,-55.50,5.69,0.40,0.21,-0.62,-0.65,81.10,-13.00,-127.83,57.28,0.00,0.00,0.00,2,0,3,3
14.13,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.35,100397.80,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.31,-1.45,11.81,-12.88,153.50,-4.56,-26.88,-55.50,5.69,0.41,0.21,-0.61,-0.64,80.64,-12.72,-126.33,57.98,0.00,0.00,0.00,2,0,3,3
14.15,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.35,100397.80,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.49,-1.01,11.13,-21.50,163.50,-5.25,-26.88,-55.50,5.69,0.41,0.22,-0.60,-0.64,80.08,-12.40,-124.74,66.84,0.00,0.00,0.00,2,0,3,3
14.16,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.35,100397.80,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.52,-0.49,10.25,-27.31,168.38,-3.19,-26.88,-55.50,5.69,0.43,0.24,-0.59,-0.64,78.84,-11.78,-121.46,-22.99,0.00,0.00,0.00,2,0,3,3
14.18,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.35,100397.80,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.26,0.63,7.66,-32.06,166.62,5.94,-26.19,-55.56,3.06,0.45,0.25,-0.57,-0.63,77.58,-11.30,-118.25,2.95,0.00,0.00,0.00,2,0,3,3
14.20,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.50,100399.56,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.28,1.01,6.91,-29.44,156.94,16.00,-26.19,-55.56,3.06,0.47,0.27,-0.56,-0.63,76.46,-10.97,-115.22,-43.53,0.00,0.00,0.00,2,0,3,3
14.22,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.50,100399.56,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-1.03,1.33,8.53,-18.75,139.44,25.38,-27.56,-55.19,-0.50,0.48,0.27,-0.55,-0.63,76.01,-10.89,-113.82,-92.95,0.00,0.00,0.00,2,0,3,3
14.23,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.50,100399.56,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-1.46,1.28,9.30,3.56,110.06,32.62,-27.56,-55.19,-0.50,0.49,0.28,-0.55,-0.62,75.50,-10.92,-111.41,-60.23,0.00,0.00,0.00,2,0,3,3
14.24,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.50,100399.56,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-2.27,0.93,10.64,18.75,92.62,33.94,-27.56,-55.19,-0.50,0.50,0.29,-0.54,-0.61,75.51,-11.01,-110.44,-52.29,0.00,0.00,0.00,2,0,3,3
14.26,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.44,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-2.40,0.84,10.93,35.12,75.94,34.00,-27.56,-55.19,-0.50,0.50,0.29,-0.54,-0.61,75.69,-11.15,-109.64,-44.07,0.00,0.00,0.00,2,0,3,3
14.27,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.44,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-2.36,0.80,10.77,51.50,60.19,33.75,-27.06,-56.00,-7.25,0.50,0.29,-0.54,-0.60,76.06,-11.32,-108.98,-14.09,0.00,0.00,0.00,2,0,3,3
14.28,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.44,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-1.58,0.52,8.76,77.06,36.62,33.88,-27.06,-56.00,-7.25,0.51,0.30,-0.55,-0.59,77.25,-11.77,-108.02,24.10,0.00,0.00,0.00,2,0,3,3
14.30,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.44,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.91,0.08,6.90,89.00,27.06,32.56,-27.06,-56.00,-7.25,0.51,0.31,-0.56,-0.58,78.79,-12.28,-107.33,45.47,0.00,0.00,0.00,2,0,3,3
14.32,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.52,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.83,-0.95,8.11,92.50,27.06,29.38,-29.50,-56.00,-3.06,0.51,0.31,-0.56,-0.57,79.61,-12.52,-107.01,54.61,0.00,0.00,0.00,2,0,3,3
14.33,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.52,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.90,-1.19,8.90,95.19,28.81,23.50,-29.50,-56.00,-3.06,0.51,0.32,-0.57,-0.56,81.34,-12.79,-106.37,74.71,0.00,0.00,0.00,2,0,3,3
14.35,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.52,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.07,-1.46,10.11,97.38,32.81,8.00,-29.50,-56.00,-3.06,0.51,0.33,-0.57,-0.55,82.20,-12.82,-106.03,67.04,0.00,0.00,0.00,2,0,3,3
14.36,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.52,24.47,0.00,0.00,0.00,,,0.00,0.00,0,-0.01,-1.22,9.87,95.25,35.12,0.38,-29.50,-56.00,-3.06,0.51,0.33,-0.58,-0.55,83.05,-12.78,-105.68,70.26,0.00,0.00,0.00,2,0,3,3
14.37,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.52,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.96,9.36,92.31,37.56,-5.19,-32.56,-54.50,-0.38,0.51,0.34,-0.58,-0.54,83.86,-12.69,-105.32,78.68,0.00,0.00,0.00,2,0,3,3
14.38,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.07,100394.45,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.37,-0.89,9.14,83.75,41.81,-12.00,-32.56,-54.50,-0.38,0.51,0.35,-0.58,-0.53,85.36,-12.41,-104.54,87.12,0.00,0.00,0.00,2,0,3,3
14.40,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.07,100394.45,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.29,-0.74,9.83,78.81,44.06,-14.69,-32.56,-54.50,-0.38,0.50,0.36,-0.58,-0.53,86.04,-12.24,-104.11,91.69,0.00,0.00,0.00,2,0,3,3
14.41,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.07,100394.45,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.37,-0.68,10.42,73.56,45.19,-16.69,-32.56,-54.50,-0.38,0.50,0.36,-0.58,-0.52,86.65,-12.05,-103.68,84.55,0.00,0.00,0.00,2,0,3,3
14.42,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.07,100394.45,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.69,-0.72,10.93,67.12,46.00,-18.12,-31.06,-55.06,1.69,0.50,0.37,-0.58,-0.52,87.70,-11.64,-102.78,82.40,0.00,0.00,0.00,2,0,3,3
14.44,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.07,100394.45,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.76,-0.64,10.39,52.38,46.50,-20.12,-31.06,-55.06,1.69,0.50,0.38,-0.58,-0.51,88.12,-11.43,-102.33,80.27,0.00,0.00,0.00,2,0,3,3
14.45,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.18,100395.81,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.57,-0.37,9.69,45.38,47.25,-20.56,-31.06,-55.06,1.69,0.50,0.38,-0.58,-0.51,88.47,-11.21,-101.87,93.62,0.00,0.00,0.00,2,0,3,3
14.46,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.18,100395.81,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.60,-0.23,9.58,39.12,47.94,-20.31,-31.06,-55.06,1.69,0.50,0.39,-0.58,-0.51,88.76,-11.01,-101.40,90.79,0.00,0.00,0.00,2,0,3,3
14.48,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.18,100395.81,24.47,0.00,0.00,0.00,,,0.00,0.00,0,0.52,-0.17,9.63,33.69,48.25,-19.00,-30.38,-54.25,2.50,0.50,0.40,-0.58,-0.50,89.19,-10.64,-100.46,74.93,0.00,0.00,0.00,2,0,3,3
